event_id,user_id,event_type,description,category,direction,amount,currency,event_date,settlement_date,status,linked_event_id,flexibility,minimum_allowed_amount
event_2556,user_28,expense,Local taxi,transport,debit,23.8,EUR,2024-03-13,2024-03-13,settled,,fixed,
event_2557,user_28,expense,Ride-hailing trip,transport,debit,36.58,EUR,2024-03-20,2024-03-20,settled,,fixed,
event_2558,user_28,expense,Fuel refill,transport,debit,21.92,EUR,2024-03-27,2024-03-27,settled,,fixed,
event_2559,user_28,expense,Fuel refill,transport,debit,35.89,EUR,2024-04-03,2024-04-03,settled,,fixed,
event_2560,user_28,expense,Commuter pass,transport,debit,25.96,EUR,2024-04-10,2024-04-10,settled,,fixed,
event_2561,user_28,expense,Local taxi,transport,debit,30.3,EUR,2024-04-17,2024-04-17,settled,,fixed,
event_2562,user_28,expense,Vehicle charging,transport,debit,29.66,EUR,2024-04-24,2024-04-24,settled,,fixed,
event_2563,user_28,expense,Commuter pass,transport,debit,27.32,EUR,2024-05-01,2024-05-01,settled,,fixed,
event_2564,user_28,expense,Metro and bus fares,transport,debit,25.41,EUR,2024-05-08,2024-05-08,settled,,fixed,
event_2565,user_28,expense,Local taxi,transport,debit,36.0,EUR,2024-05-15,2024-05-15,settled,,fixed,
event_2566,user_28,expense,Parking and tolls,transport,debit,25.98,EUR,2024-05-22,2024-05-22,settled,,fixed,
event_2567,user_28,expense,Ride-hailing trip,transport,debit,31.22,EUR,2024-05-29,2024-05-29,settled,,fixed,
event_2568,user_28,expense,Ride-hailing trip,transport,debit,36.48,EUR,2024-06-05,2024-06-05,settled,,fixed,
event_2569,user_28,expense,Takeaway order,dining,debit,34.8,EUR,2023-12-14,2023-12-14,settled,,fixed,
event_2570,user_28,expense,Weekend food delivery,dining,debit,32.52,EUR,2023-12-28,2023-12-28,settled,,fixed,
event_2571,user_28,expense,Family dinner,dining,debit,37.93,EUR,2024-01-11,2024-01-11,settled,,fixed,
event_2572,user_28,expense,Lunch with colleagues,dining,debit,41.92,EUR,2024-01-25,2024-01-25,settled,,fixed,
event_2573,user_28,expense,Weekend food delivery,dining,debit,48.37,EUR,2024-02-08,2024-02-08,settled,,fixed,
event_2574,user_28,expense,Bakery and snacks,dining,debit,29.13,EUR,2024-02-22,2024-02-22,settled,,fixed,
event_2575,user_28,expense,Bakery and snacks,dining,debit,29.4,EUR,2024-03-07,2024-03-07,settled,,fixed,
event_2576,user_28,expense,Weekend food delivery,dining,debit,47.29,EUR,2024-03-21,2024-03-21,settled,,fixed,
event_2577,user_28,expense,Takeaway order,dining,debit,34.25,EUR,2024-04-04,2024-04-04,settled,,fixed,
event_2578,user_28,expense,Neighbourhood restaurant,dining,debit,35.35,EUR,2024-04-18,2024-04-18,settled,,fixed,
event_2579,user_28,expense,Coffee shop,dining,debit,30.34,EUR,2024-05-02,2024-05-02,settled,,fixed,
event_2580,user_28,expense,Takeaway order,dining,debit,50.13,EUR,2024-05-16,2024-05-16,settled,,fixed,
event_2581,user_28,expense,Family dinner,dining,debit,47.12,EUR,2024-05-30,2024-05-30,settled,,fixed,
event_2582,user_29,income,Peak-season wages,salary,credit,47652.67,ZAR,2025-06-15,2025-06-15,settled,,fixed,
event_2583,user_29,expense,Building maintenance payment,housing,debit,3806.0,ZAR,2025-06-03,2025-06-03,settled,,fixed,
event_2584,user_29,expense,Electricity and water bill,utilities,debit,2377.32,ZAR,2025-06-06,2025-06-06,settled,,fixed,
event_2585,user_29,expense,Insurance policy payment,insurance,debit,1962.4,ZAR,2025-06-07,2025-06-07,settled,,fixed,
event_2586,user_29,expense,School fee payment,education,debit,5170.0,ZAR,2025-06-08,2025-06-08,settled,,fixed,
event_2587,user_29,expense,Diagnostic test,healthcare,debit,3322.86,ZAR,2025-06-10,2025-06-10,settled,,fixed,
event_2588,user_29,expense,Games and recreation,entertainment,debit,1689.25,ZAR,2025-06-14,2025-06-14,settled,,fixed,
event_2589,user_29,subscription,Online backup subscription,cloud_storage,debit,181.5,ZAR,2025-06-12,2025-06-12,settled,,fixed,
event_2590,user_29,income,Seasonal contract payment,salary,credit,49319.59,ZAR,2025-07-15,2025-07-15,settled,,fixed,
event_2591,user_29,expense,Building maintenance payment,housing,debit,3806.0,ZAR,2025-07-03,2025-07-03,settled,,fixed,
event_2592,user_29,expense,Electricity and water bill,utilities,debit,2705.96,ZAR,2025-07-06,2025-07-06,settled,,fixed,
event_2593,user_29,expense,Insurance policy payment,insurance,debit,1962.4,ZAR,2025-07-07,2025-07-07,settled,,fixed,
event_2594,user_29,expense,School fee payment,education,debit,5170.0,ZAR,2025-07-08,2025-07-08,settled,,fixed,
event_2595,user_29,expense,Diagnostic test,healthcare,debit,3227.06,ZAR,2025-07-10,2025-07-10,settled,,fixed,
event_2596,user_29,expense,Games and recreation,entertainment,debit,1351.5,ZAR,2025-07-14,2025-07-14,settled,,fixed,
event_2597,user_29,subscription,Online backup subscription,cloud_storage,debit,181.5,ZAR,2025-07-12,2025-07-12,settled,,fixed,
event_2598,user_29,income,Seasonal contract payment,salary,credit,48165.7,ZAR,2025-08-15,2025-08-15,settled,,fixed,
event_2599,user_29,expense,Building maintenance payment,housing,debit,3806.0,ZAR,2025-08-03,2025-08-03,settled,,fixed,
event_2600,user_29,expense,Electricity and water bill,utilities,debit,2654.23,ZAR,2025-08-06,2025-08-06,settled,,fixed,
event_2601,user_29,expense,Insurance policy payment,insurance,debit,1962.4,ZAR,2025-08-07,2025-08-07,settled,,fixed,
event_2602,user_29,expense,School fee payment,education,debit,5170.0,ZAR,2025-08-08,2025-08-08,settled,,fixed,
event_2603,user_29,expense,Diagnostic test,healthcare,debit,2946.58,ZAR,2025-08-10,2025-08-10,settled,,fixed,
event_2604,user_29,expense,Games and recreation,entertainment,debit,1689.24,ZAR,2025-08-14,2025-08-14,settled,,fixed,
event_2605,user_29,subscription,Online backup subscription,cloud_storage,debit,181.5,ZAR,2025-08-12,2025-08-12,settled,,fixed,
event_2606,user_29,expense,Building maintenance payment,housing,debit,3806.0,ZAR,2025-09-03,2025-09-03,settled,,fixed,
event_2607,user_29,expense,Electricity and water bill,utilities,debit,2410.63,ZAR,2025-09-06,2025-09-06,settled,,fixed,
event_2608,user_29,expense,Insurance policy payment,insurance,debit,1962.4,ZAR,2025-09-07,2025-09-07,settled,,fixed,
event_2609,user_29,expense,School fee payment,education,debit,5170.0,ZAR,2025-09-08,2025-09-08,settled,,fixed,
event_2610,user_29,expense,Diagnostic test,healthcare,debit,3308.26,ZAR,2025-09-10,2025-09-10,settled,,fixed,
event_2611,user_29,expense,Games and recreation,entertainment,debit,1499.59,ZAR,2025-09-14,2025-09-14,settled,,fixed,
event_2612,user_29,subscription,Online backup subscription,cloud_storage,debit,181.5,ZAR,2025-09-12,2025-09-12,settled,,fixed,
event_2613,user_29,expense,Building maintenance payment,housing,debit,3806.0,ZAR,2025-10-03,2025-10-03,settled,,fixed,
event_2614,user_29,expense,Electricity and water bill,utilities,debit,2697.65,ZAR,2025-10-06,2025-10-06,settled,,fixed,
event_2615,user_29,expense,Insurance policy payment,insurance,debit,1962.4,ZAR,2025-10-07,2025-10-07,settled,,fixed,
event_2616,user_29,expense,School fee payment,education,debit,5170.0,ZAR,2025-10-08,2025-10-08,settled,,fixed,
event_2617,user_29,expense,Diagnostic test,healthcare,debit,2855.03,ZAR,2025-10-10,2025-10-10,settled,,fixed,
event_2618,user_29,expense,Games and recreation,entertainment,debit,1596.85,ZAR,2025-10-14,2025-10-14,settled,,fixed,
event_2619,user_29,subscription,Online backup subscription,cloud_storage,debit,181.5,ZAR,2025-10-12,2025-10-12,settled,,fixed,
event_2620,user_29,expense,Building maintenance payment,housing,debit,3806.0,ZAR,2025-11-03,2025-11-03,settled,,fixed,
event_2621,user_29,expense,Fresh food shop,groceries,debit,1843.23,ZAR,2025-05-11,2025-05-11,settled,,fixed,
event_2622,user_29,expense,Household groceries,groceries,debit,1741.7,ZAR,2025-05-21,2025-05-21,settled,,fixed,
event_2623,user_29,expense,Bulk pantry shop,groceries,debit,2084.51,ZAR,2025-05-31,2025-05-31,settled,,fixed,
event_2624,user_29,expense,Grocery delivery,groceries,debit,1668.71,ZAR,2025-06-10,2025-06-10,settled,,fixed,
event_2625,user_29,expense,Weekly produce market,groceries,debit,1770.2,ZAR,2025-06-20,2025-06-20,settled,,fixed,
event_2626,user_29,expense,Supermarket basket,groceries,debit,1743.28,ZAR,2025-06-30,2025-06-30,settled,,fixed,
event_2627,user_29,expense,Neighbourhood grocer,groceries,debit,2078.42,ZAR,2025-07-10,2025-07-10,settled,,fixed,
event_2628,user_29,expense,Grocery delivery,groceries,debit,1979.39,ZAR,2025-07-20,2025-07-20,settled,,fixed,
event_2629,user_29,expense,Bulk pantry shop,groceries,debit,1574.93,ZAR,2025-07-30,2025-07-30,settled,,fixed,
event_2630,user_29,expense,Weekly produce market,groceries,debit,2189.0,ZAR,2025-08-09,2025-08-09,settled,,fixed,
event_2631,user_29,expense,Household groceries,groceries,debit,1603.87,ZAR,2025-08-19,2025-08-19,settled,,fixed,
event_2632,user_29,expense,Weekly produce market,groceries,debit,1640.26,ZAR,2025-08-29,2025-08-29,settled,,fixed,
event_2633,user_29,expense,Fresh food shop,groceries,debit,1575.34,ZAR,2025-09-08,2025-09-08,settled,,fixed,
event_2634,user_29,expense,Fresh food shop,groceries,debit,1870.78,ZAR,2025-09-18,2025-09-18,settled,,fixed,
event_2635,user_29,expense,Neighbourhood grocer,groceries,debit,2033.84,ZAR,2025-09-28,2025-09-28,settled,,fixed,
event_2636,user_29,expense,Bulk pantry shop,groceries,debit,2167.16,ZAR,2025-10-08,2025-10-08,settled,,fixed,
event_2637,user_29,expense,Local market purchase,groceries,debit,1758.8,ZAR,2025-10-18,2025-10-18,settled,,fixed,
event_2638,user_29,expense,Household groceries,groceries,debit,1610.49,ZAR,2025-10-28,2025-10-28,settled,,fixed,
event_2639,user_29,expense,Rail pass,transport,debit,1133.42,ZAR,2025-05-12,2025-05-12,settled,,fixed,
event_2640,user_29,expense,Fuel refill,transport,debit,1192.55,ZAR,2025-05-26,2025-05-26,settled,,fixed,
event_2641,user_29,expense,Metro and bus fares,transport,debit,1411.65,ZAR,2025-06-09,2025-06-09,settled,,fixed,
event_2642,user_29,expense,Fuel refill,transport,debit,1239.04,ZAR,2025-06-23,2025-06-23,settled,,fixed,
event_2643,user_29,expense,Rail pass,transport,debit,1588.15,ZAR,2025-07-07,2025-07-07,settled,,fixed,
event_2644,user_29,expense,Metro and bus fares,transport,debit,1534.8,ZAR,2025-07-21,2025-07-21,settled,,fixed,
event_2645,user_29,expense,Metro and bus fares,transport,debit,1387.42,ZAR,2025-08-04,2025-08-04,settled,,fixed,
event_2646,user_29,expense,Commuter pass,transport,debit,1337.36,ZAR,2025-08-18,2025-08-18,settled,,fixed,
event_2647,user_29,expense,Ride-hailing trip,transport,debit,1114.85,ZAR,2025-09-01,2025-09-01,settled,,fixed,
event_2648,user_29,expense,Fuel refill,transport,debit,1033.87,ZAR,2025-09-15,2025-09-15,settled,,fixed,
event_2649,user_29,expense,Rail pass,transport,debit,1659.66,ZAR,2025-09-29,2025-09-29,settled,,fixed,
event_2650,user_29,expense,Ride-hailing trip,transport,debit,1476.26,ZAR,2025-10-13,2025-10-13,settled,,fixed,
event_2651,user_29,expense,Ride-hailing trip,transport,debit,1651.06,ZAR,2025-10-27,2025-10-27,settled,,fixed,
event_2652,user_29,expense,Lunch with colleagues,dining,debit,1581.91,ZAR,2025-05-13,2025-05-13,settled,,reducible,712.8
event_2653,user_29,expense,Lunch with colleagues,dining,debit,1373.88,ZAR,2025-06-03,2025-06-03,settled,,reducible,712.8
event_2654,user_29,expense,Lunch with colleagues,dining,debit,1295.93,ZAR,2025-06-24,2025-06-24,settled,,reducible,712.8
event_2655,user_29,expense,Bakery and snacks,dining,debit,1752.77,ZAR,2025-07-15,2025-07-15,settled,,reducible,712.8
event_2656,user_29,expense,Bakery and snacks,dining,debit,1670.72,ZAR,2025-08-05,2025-08-05,settled,,reducible,712.8
event_2657,user_29,expense,Weekend food delivery,dining,debit,1279.31,ZAR,2025-08-26,2025-08-26,settled,,reducible,712.8
event_2658,user_29,expense,Family dinner,dining,debit,1685.0,ZAR,2025-09-16,2025-09-16,settled,,reducible,712.8
event_2659,user_29,expense,Coffee shop,dining,debit,1182.22,ZAR,2025-10-07,2025-10-07,settled,,reducible,712.8
event_2660,user_29,expense,Coffee shop,dining,debit,1682.08,ZAR,2025-10-28,2025-10-28,settled,,reducible,712.8
event_2661,user_30,income,Freelance milestone payment,salary,credit,804.52,USD,2025-11-08,2025-11-08,settled,,fixed,
event_2662,user_30,income,Independent work payment,salary,credit,393.0,USD,2025-11-20,2025-11-20,settled,,fixed,
event_2663,user_30,expense,Landlord standing order,rent,debit,396.0,USD,2025-11-03,2025-11-03,settled,,fixed,
event_2664,user_30,expense,Household utility payment,utilities,debit,93.15,USD,2025-11-07,2025-11-07,settled,,fixed,
event_2665,user_30,subscription,Online backup subscription,cloud_storage,debit,7.0,USD,2025-11-13,2025-11-13,settled,,fixed,
event_2666,user_30,subscription,Family streaming plan,streaming,debit,35.0,USD,2025-11-10,2025-11-10,settled,,reducible_or_stoppable,17.5
event_2667,user_30,expense,Monthly shopping spend,shopping,debit,47.56,USD,2025-11-13,2025-11-13,settled,,fixed,
event_2668,user_30,income,Consulting invoice payment,salary,credit,619.21,USD,2025-12-08,2025-12-08,settled,,fixed,
event_2669,user_30,income,Content contract payment,salary,credit,487.69,USD,2025-12-20,2025-12-20,settled,,fixed,
event_2670,user_30,expense,Landlord standing order,rent,debit,396.0,USD,2025-12-03,2025-12-03,settled,,fixed,
event_2671,user_30,expense,Household utility payment,utilities,debit,85.8,USD,2025-12-07,2025-12-07,settled,,fixed,
event_2672,user_30,subscription,Online backup subscription,cloud_storage,debit,7.0,USD,2025-12-13,2025-12-13,settled,,fixed,
event_2673,user_30,subscription,Family streaming plan,streaming,debit,35.0,USD,2025-12-10,2025-12-10,settled,,reducible_or_stoppable,17.5
event_2674,user_30,expense,Monthly shopping spend,shopping,debit,41.98,USD,2025-12-13,2025-12-13,settled,,fixed,
event_2675,user_30,income,Consulting invoice payment,salary,credit,741.7,USD,2026-01-08,2026-01-08,settled,,fixed,
event_2676,user_30,income,Independent work payment,salary,credit,383.98,USD,2026-01-20,2026-01-20,settled,,fixed,
event_2677,user_30,expense,Landlord standing order,rent,debit,396.0,USD,2026-01-03,2026-01-03,settled,,fixed,
event_2678,user_30,expense,Household utility payment,utilities,debit,76.37,USD,2026-01-07,2026-01-07,settled,,fixed,
event_2679,user_30,subscription,Online backup subscription,cloud_storage,debit,7.0,USD,2026-01-13,2026-01-13,settled,,fixed,
event_2680,user_30,subscription,Family streaming plan,streaming,debit,35.0,USD,2026-01-10,2026-01-10,settled,,reducible_or_stoppable,17.5
event_2681,user_30,expense,Monthly shopping spend,shopping,debit,49.95,USD,2026-01-13,2026-01-13,settled,,fixed,
event_2682,user_30,income,Website project payment,salary,credit,716.3,USD,2026-02-08,2026-02-08,settled,,fixed,
event_2683,user_30,income,Content contract payment,salary,credit,404.31,USD,2026-02-20,2026-02-20,settled,,fixed,
event_2684,user_30,expense,Landlord standing order,rent,debit,396.0,USD,2026-02-03,2026-02-03,settled,,fixed,
event_2685,user_30,expense,Household utility payment,utilities,debit,94.01,USD,2026-02-07,2026-02-07,settled,,fixed,
event_2686,user_30,subscription,Online backup subscription,cloud_storage,debit,7.0,USD,2026-02-13,2026-02-13,settled,,fixed,
event_2687,user_30,subscription,Family streaming plan,streaming,debit,35.0,USD,2026-02-10,2026-02-10,settled,,reducible_or_stoppable,17.5
event_2688,user_30,expense,Monthly shopping spend,shopping,debit,42.71,USD,2026-02-13,2026-02-13,settled,,fixed,
event_2689,user_30,income,Consulting invoice payment,salary,credit,513.88,USD,2026-03-08,2026-03-08,settled,,fixed,
event_2690,user_30,income,Client retainer payment,salary,credit,421.79,USD,2026-03-20,2026-03-20,settled,,fixed,
event_2691,user_30,expense,Landlord standing order,rent,debit,396.0,USD,2026-03-03,2026-03-03,settled,,fixed,
event_2692,user_30,expense,Household utility payment,utilities,debit,89.89,USD,2026-03-07,2026-03-07,settled,,fixed,
event_2693,user_30,subscription,Online backup subscription,cloud_storage,debit,7.0,USD,2026-03-13,2026-03-13,settled,,fixed,
event_2694,user_30,subscription,Family streaming plan,streaming,debit,35.0,USD,2026-03-10,2026-03-10,settled,,reducible_or_stoppable,17.5
event_2695,user_30,expense,Monthly shopping spend,shopping,debit,52.34,USD,2026-03-13,2026-03-13,settled,,fixed,
event_2696,user_30,expense,Landlord standing order,rent,debit,396.0,USD,2026-04-03,2026-04-03,settled,,fixed,
event_2697,user_30,expense,Fresh food shop,groceries,debit,58.56,USD,2025-10-12,2025-10-12,settled,,fixed,
event_2698,user_30,expense,Grocery delivery,groceries,debit,65.07,USD,2025-10-22,2025-10-22,settled,,fixed,
event_2699,user_30,expense,Weekly produce market,groceries,debit,46.07,USD,2025-11-01,2025-11-01,settled,,fixed,
event_2700,user_30,expense,Local market purchase,groceries,debit,48.71,USD,2025-11-11,2025-11-11,settled,,fixed,
event_2701,user_30,expense,Bulk pantry shop,groceries,debit,52.12,USD,2025-11-21,2025-11-21,settled,,fixed,
event_2702,user_30,expense,Neighbourhood grocer,groceries,debit,49.31,USD,2025-12-01,2025-12-01,settled,,fixed,
event_2703,user_30,expense,Supermarket basket,groceries,debit,57.19,USD,2025-12-11,2025-12-11,settled,,fixed,
event_2704,user_30,expense,Neighbourhood grocer,groceries,debit,45.63,USD,2025-12-21,2025-12-21,settled,,fixed,
event_2705,user_30,expense,Bulk pantry shop,groceries,debit,58.95,USD,2025-12-31,2025-12-31,settled,,fixed,
event_2706,user_30,expense,Bulk pantry shop,groceries,debit,60.95,USD,2026-01-10,2026-01-10,settled,,fixed,
event_2707,user_30,expense,Supermarket basket,groceries,debit,50.7,USD,2026-01-20,2026-01-20,settled,,fixed,
event_2708,user_30,expense,Weekly produce market,groceries,debit,67.73,USD,2026-01-30,2026-01-30,settled,,fixed,
event_2709,user_30,expense,Local market purchase,groceries,debit,46.42,USD,2026-02-09,2026-02-09,settled,,fixed,
event_2710,user_30,expense,Neighbourhood grocer,groceries,debit,66.17,USD,2026-02-19,2026-02-19,settled,,fixed,
event_2711,user_30,expense,Bulk pantry shop,groceries,debit,46.98,USD,2026-03-01,2026-03-01,settled,,fixed,
event_2712,user_30,expense,Supermarket basket,groceries,debit,50.39,USD,2026-03-11,2026-03-11,settled,,fixed,
event_2713,user_30,expense,Household groceries,groceries,debit,65.5,USD,2026-03-21,2026-03-21,settled,,fixed,
event_2714,user_30,expense,Weekly produce market,groceries,debit,45.43,USD,2026-03-31,2026-03-31,settled,,fixed,
event_2715,user_30,expense,Metro and bus fares,transport,debit,38.29,USD,2025-10-13,2025-10-13,settled,,fixed,
event_2716,user_30,expense,Parking and tolls,transport,debit,42.9,USD,2025-11-03,2025-11-03,settled,,fixed,
event_2717,user_30,expense,Metro and bus fares,transport,debit,39.42,USD,2025-11-24,2025-11-24,settled,,fixed,
event_2718,user_30,expense,Local taxi,transport,debit,32.85,USD,2025-12-15,2025-12-15,settled,,fixed,
event_2719,user_30,expense,Rail pass,transport,debit,33.59,USD,2026-01-05,2026-01-05,settled,,fixed,
event_2720,user_30,expense,Fuel refill,transport,debit,30.12,USD,2026-01-26,2026-01-26,settled,,fixed,
event_2721,user_30,expense,Parking and tolls,transport,debit,32.64,USD,2026-02-16,2026-02-16,settled,,fixed,
event_2722,user_30,expense,Ride-hailing trip,transport,debit,39.47,USD,2026-03-09,2026-03-09,settled,,fixed,
event_2723,user_30,expense,Fuel refill,transport,debit,44.08,USD,2026-03-30,2026-03-30,settled,,fixed,
event_2724,user_30,expense,Weekend food delivery,dining,debit,54.83,USD,2025-10-14,2025-10-14,settled,,reducible,28.0
event_2725,user_30,expense,Family dinner,dining,debit,42.42,USD,2025-11-04,2025-11-04,settled,,reducible,28.0
event_2726,user_30,expense,Coffee shop,dining,debit,56.75,USD,2025-11-25,2025-11-25,settled,,reducible,28.0
event_2727,user_30,expense,Bakery and snacks,dining,debit,56.87,USD,2025-12-16,2025-12-16,settled,,reducible,28.0
event_2728,user_30,expense,Lunch with colleagues,dining,debit,53.18,USD,2026-01-06,2026-01-06,settled,,reducible,28.0
event_2729,user_30,expense,Family dinner,dining,debit,44.0,USD,2026-01-27,2026-01-27,settled,,reducible,28.0
event_2730,user_30,expense,Takeaway order,dining,debit,70.96,USD,2026-02-17,2026-02-17,settled,,reducible,28.0
event_2731,user_30,expense,Takeaway order,dining,debit,45.05,USD,2026-03-10,2026-03-10,settled,,reducible,28.0
event_2732,user_30,expense,Family dinner,dining,debit,55.92,USD,2026-03-31,2026-03-31,settled,,reducible,28.0
